,country,name,coefficient, tvalue,pvalue,tvalue
9,17,partner_left,0.23473185953225287,,0.4548518654303785,0.7475269491739623
10,17,partner_years_inoffice,0.02301859677486267,,0.004996983915584586,2.8110032113640635
11,17,partner_change,-0.179107722236183,,0.052745229863225516,-1.9383940158049218
12,17,partner_election,-0.05612011934506405,,0.7528247872679971,-0.31496920749596585
0,18,const,0.6720794119389206,,0.239383792071246,1.1779761354474234
1,18,right,0.6397702232265678,,0.02535983990412817,2.2428115721544346
2,18,center,-2.572507758057005e-16,,0.3462181638576728,-0.9428673770504143
3,18,left,0.03230918871235272,,0.9301206559768287,0.0877385967841179
4,18,years_inoffice,0.10921547075837347,,0.07139064606068533,1.8069436809281478
5,18,change,-0.6006794434280277,,0.00020304107871230764,-3.7437449891224204
6,18,election,-0.0935405001445282,,0.8463018809836147,-0.19394278848091465
7,18,partner_right,0.7107356279204616,,0.37191353443631325,0.8937227056270144
8,18,partner_center,0.5759658586532416,,0.4587089681354892,0.7415664769768974
9,18,partner_left,0.7495131380908397,,0.34337319791539067,0.9484491260492874
10,18,partner_years_inoffice,-0.007141404595316245,,0.7573935920220762,-0.30907975057251885
11,18,partner_change,-0.383260067785441,,0.012813424670623713,-2.498176074365723
12,18,partner_election,-0.8551935551133183,,0.013753004012678847,-2.4726596869260278
0,19,const,2.80034030658271,,0.01599187713028151,2.4122617801914115
1,19,right,1.2015334564086124e-14,,0.0014780689788477359,3.1857683910730445
2,19,center,-1.4781361112783493,,0.001594467685174055,-3.1635975877608375
3,19,left,-1.0877768850227123,,0.08873438682450051,-1.7033905256807302
4,19,years_inoffice,0.0857863364594365,,1.5127221985272798e-17,8.648658724112487
5,19,change,-2.5659129963011624,,0.0013259775021208365,-3.2173018838448244
6,19,election,0.4261654379485346,,0.6233702391993781,0.49119688828288127
7,19,partner_right,0.9071130208061652,,0.02101646463895566,2.3105033106160446
8,19,partner_center,0.6448685035480296,,0.08065074529906682,1.7482870424022963
9,19,partner_left,0.7777922581575042,,0.04249191925094343,2.0306706504106398
10,19,partner_years_inoffice,0.023700389257907364,,0.014497469699295051,2.4479841223758503
11,19,partner_change,-0.39856219156428696,,8.234265453415583e-05,-3.950028929548235
12,19,partner_election,0.26113358644139795,,0.20281858627469365,1.2742057638606519
0,20,const,-0.16942146537904035,,0.47624546517319477,-0.7124607946041576
1,20,right,-0.0876383768228378,,0.620431247739901,-0.4953004608837635
2,20,center,0.1940040481495119,,0.031587161791770964,2.150796066909821
3,20,left,-0.2757871367057172,,0.36240515520077954,-0.9109570703318927
4,20,years_inoffice,0.013586607295952884,,0.6301663032594809,0.48155165950981993
5,20,change,0.2943997550106866,,0.17961738763436194,1.342307145093801
6,20,election,0.13629943632361496,,0.29067837183547285,1.0568566192750521
7,20,partner_right,0.13005444729352048,,0.5631070650597285,0.5783092229458199
8,20,partner_center,0.03435645277619001,,0.8679169731561257,0.1663219094338854
9,20,partner_left,0.2623185276437901,,0.222532175136719,1.220123761008075
10,20,partner_years_inoffice,-0.005068481928260153,,0.3855583278927217,-0.867851448929464
11,20,partner_change,-0.008655379416472698,,0.8888382870735216,-0.13978848489790902
12,20,partner_election,0.17155257389389306,,0.163177967001136,1.3948701903703515
0,21,const,-0.7493989676931646,,0.7139920159033211,-0.36668631831448556
1,21,right,1.4360053151111432,,0.46368903074571943,0.7332908087796175
2,21,center,9.464264859411376e-15,,0.5689094861565718,0.5699965002778865
3,21,left,-4.0630090955266424e-16,,0.6005722500936839,-0.5238767842636157
4,21,years_inoffice,0.12167141424603306,,0.0025988032777047717,3.0252369128572605
5,21,change,-1.8181443104158823e-16,,0.8486215329774836,-0.19096620258558242
6,21,election,-0.24453796854908855,,0.6453131022660015,-0.46053301099390426
7,21,partner_right,-0.9834487839909531,,0.16158391439963715,-1.401622704987228
8,21,partner_center,-0.9432513614822332,,0.1761407743548323,-1.3544508426695288
9,21,partner_left,-0.8697671283637087,,0.21976419059141053,-1.2285347259469226
10,21,partner_years_inoffice,0.0058233963785938175,,0.7729342566366405,0.2886789803891143
11,21,partner_change,0.020542296106047776,,0.8896962160538565,0.1387519607156537
12,21,partner_election,0.3370452476613436,,0.31031241701294415,1.0154899956418157
0,22,const,0.8936908233249896,,0.08674379099309926,1.714998034772111
1,22,right,-3.078750605265943e-15,,0.08744593051623803,-1.7111829995197487
2,22,center,0.8130116564246763,,0.03549445624065712,2.106341095637622
3,22,left,0.08067916690031782,,0.9060140179588146,0.11810617252678282
4,22,years_inoffice,-0.02060048596657007,,0.5951313666594241,-0.5316338609483842
5,22,change,-3.617115399803792e-16,,0.30122401031702944,-1.0344998152672642
6,22,election,-0.4379763227907064,,0.2222277969292878,-1.2216030579503947
7,22,partner_right,-0.725001761072382,,0.24464246256688374,-1.1643417400924505
8,22,partner_center,-0.6460848251679802,,0.26847055407182707,-1.1073831650370656
