,country,name,coefficient, tvalue,pvalue,tvalue
4,16,change,4.209965874415786e-16,,0.004383668779564336,2.851441437818314
5,16,election,-1.3849401902872152,,0.0006516409046739237,-3.412958997339513
6,16,partner_right,0.19189159632111064,,0.5168748972899821,0.6482514298228024
7,16,partner_center,0.47690662138574524,,0.08154111903071931,1.7424337804230214
8,16,partner_left,0.5221571611020219,,0.06905358030924966,1.8187602914553997
9,16,partner_years_inoffice,0.004491217607559995,,0.4937343768482758,0.6844700926057219
10,16,partner_change,0.1034729538994637,,0.1974450620264885,1.2891677425627885
11,16,partner_election,0.018271704128354882,,0.9082605755843118,0.11524314025631753
0,17,const,0.11203223783386752,,0.6204783990865723,0.495212569538245
1,17,right,-0.1332228544353842,,0.5821389097074526,-0.5503097795852728
2,17,center,-0.38884294257733065,,0.03460612933607353,-2.1136889348585646
3,17,left,-0.13783028821441373,,0.6961541185317011,-0.39054651582884925
4,17,years_inoffice,0.13386055688973744,,3.6085388333372977e-07,5.097445985110688
5,17,change,-0.6284699767413443,,1.3669872818199247e-09,-6.074221244530029
6,17,election,0.28962702385382444,,0.02189927678753185,2.2930434447653667
7,17,partner_right,0.22049260696669862,,0.26949772739874156,1.1043794579094124
8,17,partner_center,0.018070032492463833,,0.922764033271074,0.0969589726425573
9,17,partner_left,0.2979428049821694,,0.12003232446207647,1.554983665777028
10,17,partner_years_inoffice,0.00588900866137633,,0.18319336029810349,1.33122686141549
11,17,partner_change,0.0013980647413753295,,0.9787173969220624,0.026678688299244774
12,17,partner_election,-0.08634130535859802,,0.40953103425455784,-0.8248093648810584
0,18,const,0.44658170572327677,,0.06710701726728763,1.8321320591982735
1,18,right,0.4588594442701599,,0.0002878087090013352,3.6336092016144232
2,18,center,4.618407315583313e-16,,0.024391376961046693,2.2529224153342793
3,18,left,-0.012277738546882851,,0.9377765662023767,-0.07807630406718094
4,18,years_inoffice,0.08187364558436099,,0.0008538211020317261,3.3406980405049995
5,18,change,-0.1703427976237737,,0.01566327731574882,-2.419107498309633
6,18,election,-0.09515071092232712,,0.6571411048651836,-0.4439420639604917
7,18,partner_right,0.015797638088893295,,0.9642050769919097,0.04488397113720061
8,18,partner_center,-0.03569801361786325,,0.916975313114439,-0.10426004362424568
9,18,partner_left,-0.13085326492543833,,0.7079568647400103,-0.3746644642165126
10,18,partner_years_inoffice,0.011821044256254132,,0.18750539698710963,1.318526759619772
11,18,partner_change,-0.23947602500027498,,0.001909850201827277,-3.1087769167577894
12,18,partner_election,-0.15084995395258907,,0.3549280709940448,-0.925325862733651
0,19,const,-0.2719478421600999,,0.17445080406398414,-1.3583870456255978
1,19,right,136897112.9173829,,0.9703992302425952,0.03711090964047668
2,19,center,-50379323919.53393,,0.9703992302422738,-0.037110909640879944
3,19,left,-50379323918.733444,,0.9703992302427482,-0.03711090964028495
4,19,years_inoffice,0.11278541346379,,4.393575785014114e-68,17.92404199298173
5,19,change,50379323918.70157,,0.9703992302427638,0.03711090964026548
6,19,election,0.5169687668575932,,0.04006123623248873,2.054077541068323
7,19,partner_right,0.33505519230645214,,0.1007693083956337,1.6416791097132326
8,19,partner_center,0.2333777404844407,,0.22475718570689487,1.2142445679423504
9,19,partner_left,0.47117116168798523,,0.01567266083556232,2.417933223209301
10,19,partner_years_inoffice,0.012844182014807935,,0.023353606151072123,2.2688494122580853
11,19,partner_change,-0.19685681149025425,,0.0014532545962941045,-3.1870421083564784
12,19,partner_election,0.08746499501492974,,0.46910522601522686,0.7240346250554613
0,20,const,0.10616142743031383,,0.4960221096554237,0.6808115402750394
1,20,right,-0.07089151800263509,,0.5656147218517875,-0.5745598581287465
2,20,center,0.458271751460101,,8.123468005672547e-14,7.489446457451013
3,20,left,-0.28121880602713095,,0.1983135654216891,-1.2865410295672643
4,20,years_inoffice,-0.009908952007974743,,0.44275487762301735,-0.7676101704227446
5,20,change,0.2488682666826353,,0.11841611517791546,1.5617234334675447
6,20,election,-0.01989857103391896,,0.7932625112018833,-0.2620903706474531
7,20,partner_right,0.009846824191119095,,0.942505174928224,0.07212515810199967
8,20,partner_center,0.05179614438902138,,0.6835468193786782,0.4076516257287371
9,20,partner_left,0.20610689191060597,,0.11545620191781965,1.5744075416688839
10,20,partner_years_inoffice,-0.00451132296280005,,0.18028096565129953,-1.3400767708247439
11,20,partner_change,-0.001827719545047592,,0.9614845361765709,-0.04829314542251958
12,20,partner_election,-0.0240971410610647,,0.7433319318993505,-0.32746224596586293
0,21,const,0.9122328723605042,,0.0865519767288815,1.714676375974386
1,21,right,-0.8795974590978399,,0.059626358825627834,-1.8845657170838819
2,21,center,-2.8411553712003913e-15,,0.062210178072442925,-1.8657883313048724
3,21,left,-5.1623861676071087e-17,,0.6060947279180378,-0.5157335926607327
4,21,years_inoffice,0.15017724389058912,,1.907268470515167e-16,8.295464140158794
5,21,change,1.2330286749159156e-16,,0.0023137100741242754,3.050426814291707
6,21,election,0.699591506684375,,0.0004571189448974934,3.5102464304106062
7,21,partner_right,-0.22904622887576248,,0.45969158815995215,-0.7394908155694274
8,21,partner_center,-0.2727344155674354,,0.36563972611669715,-0.9048666656418538
9,21,partner_left,-0.3137353007802001,,0.3080461079344921,-1.0195777190217328
10,21,partner_years_inoffice,0.019224475173572668,,0.013164154802954573,2.481406384429616
11,21,partner_change,-0.15497640673500876,,0.028873291847104014,-2.186714134546277
12,21,partner_election,0.22171040614661613,,0.1256159192941313,1.5322310116740259
0,22,const,0.16022827669069545,,0.44881563970236316,0.7575185303839318
1,22,right,-9.721431835990267e-16,,0.3909578401318283,-0.8580409501323605
2,22,center,0.7070556207606037,,1.4785876293309698e-11,6.7837517794209665
3,22,left,-0.546827344069882,,0.000588115650270723,-3.441753774065316
4,22,years_inoffice,0.011628475595229264,,0.47751924827766046,0.7104125162771111
5,22,change,3.04509833033724e-17,,0.6690777206236873,0.42746820583040906
6,22,election,0.43221469985830613,,0.020678116214265237,2.315384246073365
7,22,partner_right,0.22545067267284802,,0.4630147548708128,0.734012495824253
8,22,partner_center,0.09419969346579807,,0.7405728234890276,0.33113417851436183
9,22,partner_left,0.6236316869311035,,0.03346053318570654,2.1277703149207228
10,22,partner_years_inoffice,-0.007725238151271548,,0.22064908953327872,-1.2251316342015037
11,22,partner_change,-0.1842130593713618,,0.02078419825383988,-2.3134519658989534
12,22,partner_election,-0.07606009038845044,,0.6341122270825974,-0.47600932742044716
0,24,right,0.0,,,
1,24,center,2.155104040304021,,2.0276910247262913e-09,6.034680818117611
2,24,left,3.2751859138825936e-16,,0.44471130063572195,0.7644743078880072
3,24,years_inoffice,-0.034429651535802505,,1.395161885123985e-05,-4.359828095628744
4,24,change,7.24127043697501e-16,,1.2980032471631001e-05,4.375809741169428
5,24,election,-1.6213732474148184,,0.00038420313352597213,-3.5592041321964243
6,24,partner_right,0.33961070425986134,,0.3810055313153441,0.876316989198593
7,24,partner_center,0.29655686205116094,,0.40376486507771536,0.8351650781170696
8,24,partner_left,-0.19588130725572134,,0.5957159418335924,-0.530690613951695
9,24,partner_years_inoffice,-0.007479594844787583,,0.4696901790218361,-0.7231765649366682
10,24,partner_change,-0.07247244545351159,,0.49424284581339994,-0.683752283712818
11,24,partner_election,-0.29244825529402674,,0.14987277777952038,-1.4407584252400591
0,25,const,-174814991079.21405,,0.8835813792155021,-0.14644404457890398
1,25,right,174814991078.90796,,0.8835813792157026,0.14644404457864998
2,25,center,174814991078.6536,,0.8835813792158626,0.14644404457844715
3,25,left,174814991078.89285,,0.8835813792157166,0.14644404457863217
4,25,years_inoffice,0.08657317633342997,,7.83160599400743e-11,6.5289729709115445
5,25,change,-0.1514922620676478,,0.19114877406714398,-1.3075038302126303
6,25,election,0.7614135606410124,,3.010172530991757e-08,5.556531762882444
7,25,partner_right,-0.011911447610752208,,0.9631563853367809,-0.046197170164938975
8,25,partner_center,-0.010216865438726215,,0.9672666542995093,-0.041040342185381176
9,25,partner_left,0.2489071383555552,,0.3300243386458803,0.9742340087472681
10,25,partner_years_inoffice,0.022644564954536057,,0.0001949767257650317,3.730381961321385
11,25,partner_change,-0.11212131288396296,,0.06770267076404458,-1.8276870672507632
12,25,partner_election,0.0026564641938631468,,0.9829008355678522,0.02143417566160572
0,27,right,0.9265190574516342,,0.00038321915062830444,3.5559842120559604
1,27,center,-2.931568058342548e-15,,4.3530219328711095e-27,-10.899744822905623
2,27,left,9.060479200967903e-16,,0.0004869381956901819,3.4922153577430235
3,27,years_inoffice,-0.05505958150414658,,1.1882743986161214e-05,-4.3881542591723175
4,27,change,-5.929826960978907e-17,,0.7913788729034216,-0.2645474331632504
5,27,election,0.339774002281164,,0.03931995555427366,2.061852263838443
6,27,partner_right,0.2500718939031199,,0.36211865858787307,0.9114942252385443
7,27,partner_center,0.6490305508468246,,0.011415259941950062,2.5315055852857733
8,27,partner_left,0.39329989185767755,,0.13234466028135644,1.5053876619287552
9,27,partner_years_inoffice,-0.020383937889406362,,0.0012963203655931347,-3.2202704091506167
10,27,partner_change,0.08513429517605557,,0.2220657661550539,1.2213430210625011
11,27,partner_election,0.27963425575884454,,0.0556965608253816,1.91425148625099
0,28,const,-58674348630.66986,,0.9542370962597162,-0.057389990502366484
1,28,right,58674348630.254074,,0.9542370962600385,0.05738999050196181
2,28,center,58674348631.6779,,0.9542370962589319,0.05738999050335095
3,28,left,58674348630.614075,,0.9542370962597608,0.05738999050231051
4,28,years_inoffice,-0.028116431674327338,,0.11048194377384907,-1.5963467523591932
5,28,change,-0.056827732490003925,,0.13183173534657028,-1.507192931029191
6,28,election,0.009675810218644727,,0.910380752765229,0.11256465463872409
7,28,partner_right,0.3757264283578377,,0.022508994645144647,2.282457842430609
8,28,partner_center,0.38465047243994177,,0.014352031018928414,2.449285741087861
9,28,partner_left,0.36021148007965326,,0.0252315527526069,2.238589727658068
10,28,partner_years_inoffice,0.011043441831328079,,0.0033611933404946487,2.9341882101092
11,28,partner_change,-0.0636418569902272,,0.11716362058293157,-1.5670928967908149
12,28,partner_election,0.02121931085252884,,0.7939166659125364,0.2612436031910946
0,30,right,0.0,,,
1,30,center,-1.8112594406424105,,1.307332412747622e-07,-5.297898585338641
2,30,left,-1.9454997372901068e-15,,0.0427474429461438,-2.0275298136821505
3,30,years_inoffice,0.05848942233825208,,4.2993172503718706e-30,11.596550508488534
4,30,change,-6.627959386252182e-16,,0.0035934816908102683,-2.9154358075113476
5,30,election,-6.990724469730483e-16,,0.0019129956334198305,-3.1077596784189154
6,30,partner_right,0.34564432559090275,,0.26441685023436134,1.1163418324317687
7,30,partner_center,0.5700497749721769,,0.0483271521419317,1.975752443116083
8,30,partner_left,0.5739771706459779,,0.05525596290168438,1.918036517098616
9,30,partner_years_inoffice,0.014786208511876347,,0.03828922852196001,2.0731870818903917
10,30,partner_change,0.10639745470957084,,0.17822620220200958,1.3467345048090276
11,30,partner_election,0.31524733264056487,,0.04333249468874956,2.0218415190208687
0,31,const,589312776085.5571,,0.5354101217308178,0.6198211881867738
1,31,right,-589312776085.0115,,0.5354101217311981,-0.6198211881861959
2,31,center,-589312776085.51,,0.5354101217308656,-0.619821188186701
3,31,left,-589312776085.2623,,0.5354101217309903,-0.6198211881865114
4,31,years_inoffice,0.0033027464687537,,0.7548448441340612,0.3122784845798752
5,31,change,-0.12327093520632774,,0.15401083839744634,-1.4257713422638365
6,31,election,0.21458773128853234,,0.030996036434446133,2.1578708709957772
7,31,partner_right,0.03764590536717163,,0.8386212005090208,0.20367043712110733
8,31,partner_center,0.04332794606664232,,0.8025355455354303,0.2500832646305955
9,31,partner_left,0.1337943269213536,,0.44749520419656275,0.7596709042344663
10,31,partner_years_inoffice,0.008415355703373952,,0.08768795657933567,1.7081317004622234
11,31,partner_change,-0.028172649598512973,,0.6017627453687997,-0.5219079527041984
12,31,partner_election,0.1798431211099405,,0.09131437068535596,1.6889032227335512
0,32,const,0.7672995187439418,,0.07075761027107816,1.8078265369344853
1,32,right,-1.4214373070805084,,0.0005581942464012808,-3.4557627884657993
2,32,center,-0.5848885892644933,,0.05881913132319806,-1.8904353720246636
3,32,left,-1.2376651196773938,,0.00010145356255235562,-3.8935674938663727
4,32,years_inoffice,-0.03712303898042144,,0.07796773285831389,-1.763349551713234
5,32,change,0.2856926376127446,,0.0926768784888163,1.6821081749417415
6,32,election,-0.14078946136983803,,0.472725347743982,-0.7181642421099319
7,32,partner_right,0.9403660743223969,,0.002814691382377595,2.990348319927972
8,32,partner_center,0.37204635965469907,,0.20026470666900642,1.2811472368490433
9,32,partner_left,1.0706052338180563,,0.0003778501969446559,3.560104981975913
10,32,partner_years_inoffice,0.006647406260169234,,0.29788523273856937,1.0412032546177605
11,32,partner_change,-0.17693027451342563,,0.036610095576030746,-2.091245544079515
12,32,partner_election,0.11916643801505708,,0.46645199336049703,0.7283791551058026
0,33,right,0.0,,,
1,33,center,-0.29372528795544744,,0.27767010914028806,-1.0858227987781448
2,33,left,-8.536650648386243e-17,,0.19132931065204956,-1.3070377484158187
3,33,years_inoffice,-0.04641030803702374,,0.0009259424458283406,-3.3163862218188727
4,33,change,-5.287573186903668e-16,,0.00047844903190358485,-3.497509611495897
5,33,election,-0.3233490717971672,,0.09543356278024225,-1.6680856160047828
6,33,partner_right,0.9147931517161397,,0.0012371500591667826,3.2341547355007405
7,33,partner_center,0.916494104604226,,0.00042249360094694826,3.5307239634430942
8,33,partner_left,1.123152048481245,,3.1403424755634986e-05,4.171273557332547
9,33,partner_years_inoffice,0.005906995106224023,,0.38453929569478995,0.869727388108825
10,33,partner_change,0.011569428133169038,,0.8876907831161189,0.14124229908956026
11,33,partner_election,-0.12782198977483125,,0.4402162500888759,-0.7719607185384895
0,34,const,0.11507623237279219,,0.44786614856152074,0.7590660790505098
1,34,right,-8.539072631848951e-16,,0.09048747097112161,-1.6933177725813644
2,34,center,0.37948483203841654,,0.003817927284959568,2.894838979174685
3,34,left,-0.26440859966560215,,0.010648821258588096,-2.5554434505285992
4,34,years_inoffice,0.07658698420293024,,1.4144181795127237e-18,8.847693433297092
5,34,change,-0.5850716593451591,,2.3648042387291507e-05,-4.233258856733238
6,34,election,0.05927915699532586,,0.7982074526071663,0.2556879003151877
7,34,partner_right,-0.08325552199781362,,0.7134686256431739,-0.3672325608345817
8,34,partner_center,-0.023804284182728914,,0.9100131393060152,-0.11303046433192628
9,34,partner_left,0.2720029059725086,,0.20817648469907302,1.258836926619091
10,34,partner_years_inoffice,0.01725877494788995,,0.0012756697760592025,3.224120374553806
11,34,partner_change,-0.049672456404283,,0.41312288210688053,-0.8185118558674728
12,34,partner_election,0.19251314493724958,,0.10574478649727324,1.618053129689138
0,35,right,0.0,,,
1,35,center,-0.9744857892062223,,0.0001453628895808344,-3.8042712470570423
2,35,left,3.0143028099569456e-16,,0.49416671958233216,0.6837891781219183
3,35,years_inoffice,0.027697995838107607,,2.691720348747334e-09,5.9693905797408
4,35,change,5.869850582833592e-16,,0.007791334836310325,2.6629646065885275
5,35,election,-0.45642035510581574,,0.35452128080413947,-0.9260136493330425
6,35,partner_right,0.6949981315654488,,0.005021257891611904,2.8079631311131585
7,35,partner_center,0.37656158365894166,,0.1013017918008669,1.6391318446543148
8,35,partner_left,0.7889668759749452,,0.0009226530762955592,3.3167696007952063
9,35,partner_years_inoffice,0.002228117305872424,,0.6966562468172233,0.38987953022177096
10,35,partner_change,-0.07809127320306974,,0.24115336334686985,-1.1723653813564798
11,35,partner_election,0.08588160242023041,,0.5274745848956328,0.6319472931158167
0,36,const,-0.0853788237969946,,0.30210659759743536,-1.0320222006949702
1,36,right,-0.06939620466216284,,0.17940885165319992,-1.3427465749050989
2,36,center,-3.638226603525057e-16,,0.03923912715026408,-2.062157142991117
3,36,left,-0.01598261913483149,,0.7073577886115692,-0.3754262708359137
4,36,years_inoffice,-0.0155057738439841,,0.1183476036160362,-1.5619884856190507
5,36,change,-0.054603679734630914,,0.09380652396661017,-1.6759381430702018
6,36,election,0.08418321459498122,,0.20833751062144373,1.2582961201135157
7,36,partner_right,0.4796160030519535,,2.1769824320646116e-05,4.2495548228563065
8,36,partner_center,0.5635764279754494,,1.236756898901619e-07,5.294871198698526
9,36,partner_left,0.5524544113370363,,4.659463011463631e-07,5.045817295955039
10,36,partner_years_inoffice,-0.000578958737857206,,0.8378658256840434,-0.20463368326536888
11,36,partner_change,0.06431845090663535,,0.04120460999593814,2.0419395623500236
12,36,partner_election,0.02015092155042099,,0.7440397159838732,0.32652466894294824
0,37,right,0.0,,,
1,37,center,0.37341430261476755,,0.03327116088396359,2.1306918771960732
2,37,left,-0.4633376181919312,,0.01818328130353532,-2.3643667067357015
3,37,years_inoffice,-0.01905052993961688,,0.4618066835801645,-0.7360576787717882
4,37,change,-0.08992331557716794,,0.7896675150661008,-0.26678835825978214
5,37,election,-0.0750139564147855,,0.8203011490954892,-0.22719609402320876
6,37,partner_right,0.6964736506618981,,0.16815785728755966,1.3787902671305035
7,37,partner_center,0.8353912660183702,,0.08431854773867711,1.7272663053592752
8,37,partner_left,1.0075059227890217,,0.03954000189091589,2.0602584278484186
9,37,partner_years_inoffice,0.027565129486530608,,0.0033715850922581,2.9361889289790755
10,37,partner_change,-0.09974791510353742,,0.3450013060400845,-0.9446169602767113
11,37,partner_election,0.29424950351319024,,0.1868918081725478,1.320412379248335
0,39,const,-0.42671175531039557,,0.12044966169239259,-1.5534964603441892
1,39,right,-0.5944514265206294,,1.6979182795715896e-05,-4.310943275900913
2,39,center,-0.5589633321644364,,1.2091378969451293e-05,-4.386060800000716
3,39,left,-4.555248670696687e-16,,8.196227423995392e-08,-5.381102154422631
4,39,years_inoffice,0.02672810661342655,,0.24127719689863997,1.1721192561558025
5,39,change,0.029423482254273835,,0.810130970883008,0.24028620498515804
6,39,election,0.2686924469851217,,0.06881483539821356,1.8205331421334183
7,39,partner_right,0.6439744248437145,,0.024085666308284154,2.257335334970037
8,39,partner_center,0.5318492839579746,,0.04437214405781913,2.011720920848682
