,country,name,coefficient, tvalue,pvalue,tvalue
4,24,change,3.8848240905578705e-16,,2.5879396312469157e-05,4.220841330963382
5,24,election,-1.621373247414849,,0.00038420313352596297,-3.5592041321964305
6,24,partner_right,0.3396107042598583,,0.3810055313153523,0.876316989198578
7,24,partner_center,0.2965568620511595,,0.4037648650777229,0.8351650781170563
8,24,partner_left,-0.19588130725572267,,0.5957159418335896,-0.530690613951699
9,24,partner_years_inoffice,-0.007479594844787853,,0.46969017902181887,-0.723176564936696
10,24,partner_change,-0.07247244545351014,,0.4942428458134076,-0.683752283712806
11,24,partner_election,-0.2924482552940306,,0.14987277777951571,-1.4407584252400758
0,25,const,191996708146.13397,,0.8662763263744777,0.1684056173164433
1,25,right,-191996708146.4332,,0.8662763263742683,-0.16840561731670953
2,25,center,-191996708146.66312,,0.8662763263741015,-0.16840561731692186
3,25,left,-191996708146.4621,,0.866276326374254,-0.1684056173167278
4,25,years_inoffice,0.08665114093204777,,7.450278865432217e-11,6.536559898896428
5,25,change,-0.15310369228544876,,0.18658657305392679,-1.3210675075744562
6,25,election,0.7616995968818163,,2.9758115303991348e-08,5.558558383008924
7,25,partner_right,-0.012136673695075486,,0.962461523767228,-0.04706907548093007
8,25,partner_center,-0.010242362645886674,,0.9671851069223723,-0.041142642133905574
9,25,partner_left,0.24887647845860655,,0.33008322534955936,0.9741153688557426
10,25,partner_years_inoffice,0.02249986360022795,,0.00022043415144436463,3.6991953798665653
11,25,partner_change,-0.11248441452897431,,0.0668956298370405,-1.8330862724372097
