,country,name,coefficient, tvalue,pvalue,tvalue
0,1,const,0.9987188556694352,,0.046885479352196516,1.9894907356445262
1,1,right,6.492124859568751e-15,,0.039833739751605673,2.0578246371189945
2,1,center,-0.8308335773426874,,0.004202096661543781,-2.868355664451676
3,1,left,-0.4090564107469182,,0.1052844489552671,-1.621044219708643
4,1,years_inoffice,-0.08197899659172968,,0.0014326879057809311,-3.1957983615699703
5,1,change,-0.2869624723111387,,0.5041467347711921,-0.6681911339425252
6,1,election,-0.07414528313232095,,0.7696613770533816,-0.29288752819249186
7,1,partner_right,0.28023098100973387,,0.577383325058392,0.557370959129919
8,1,partner_center,0.23993771737116945,,0.6198777370729789,0.4961590836026707
9,1,partner_left,0.326977658202265,,0.5099585244000491,0.6591093809543278
10,1,partner_years_inoffice,0.006864715585131175,,0.5410989549296917,0.6113359730024888
11,1,partner_change,-0.3718385683536923,,0.00046451009852061496,-3.510620162972034
12,1,partner_election,-0.10681836010658811,,0.631323370839453,-0.47999440578314584
0,2,const,-0.014281395708098589,,0.9752890716062357,-0.03098629115359014
1,2,right,-0.2925632751437984,,0.3209641161379201,-0.9931640753425942
2,2,center,4.651714360522946e-15,,0.008438453530971972,2.641292743740331
3,2,left,0.2782818794356966,,0.2749341140477827,1.0926029565216517
4,2,years_inoffice,0.00408774734697074,,0.7356244177562292,0.33778419291720607
5,2,change,-0.021982692239518188,,0.895182289758879,-0.13179629297105663
6,2,election,-0.3420207153239849,,0.22517314235648747,-1.2139297376857678
7,2,partner_right,1.6188746382436687,,0.018873485653630683,2.3533494617231834
8,2,partner_center,2.07281450609997,,0.002032063132130995,3.0968303653759928
9,2,partner_left,1.5182060557070907,,0.024779232497596344,2.2495505320146347
10,2,partner_years_inoffice,0.001963643186917937,,0.920424487893944,0.09993411658865044
11,2,partner_change,-0.27526444940351624,,0.06092559592929137,-1.8769796840067092
12,2,partner_election,-0.49416121264101964,,0.10190962620972983,-1.6377584405911163
0,3,const,-1.0598677641706231,,0.003975446661134368,-2.8864301190111092
1,3,right,3.5053894011702847e-15,,0.00779057624531134,2.666094485727623
2,3,center,-0.626910236197,,0.00825228599101485,-2.64654865836593
3,3,left,-0.4329575279736215,,0.06225342107180199,-1.8664569214002786
4,3,years_inoffice,0.0713371328967458,,0.00017378816501865526,3.767764188131478
5,3,change,0.5651627588618194,,0.008732676424020685,2.627225913680889
6,3,election,0.4582348623325927,,0.17453785781410747,1.358677480665816
7,3,partner_right,1.003370868651948,,0.08493011907576069,1.7243837756803562
8,3,partner_center,1.2561974041585626,,0.020667756382413787,2.3174724071425907
9,3,partner_left,1.53194295289031,,0.005935546042345811,2.756892315456777
10,3,partner_years_inoffice,-0.0015725870289578728,,0.8773606594004761,-0.15435316893827586
11,3,partner_change,-0.2731692621865724,,0.04667151199405269,-1.991597488617864
12,3,partner_election,-0.3630755295621651,,0.18828538154423247,-1.3165163293196134
0,6,right,0.0,,,
1,6,center,7.642640822593212e-16,,0.37672823195768235,0.8843852074897115
2,6,left,-0.3615721146348806,,0.5453171501539932,-0.6050252387608461
3,6,years_inoffice,0.021490276078809458,,0.014135491974983648,2.458672131452344
4,6,change,-1.4812671651022793,,0.2711959846384038,-1.10099929723524
5,6,election,1.0698140569761407,,0.032667517524235225,2.1395042550327403
6,6,partner_right,1.0794955586046908,,0.0660514856350885,1.8403477870355955
7,6,partner_center,1.012596357365066,,0.07676347952287597,1.7718477834270194
8,6,partner_left,1.065833593209308,,0.058714775897253754,1.8927654529624494
9,6,partner_years_inoffice,-0.02529402733081127,,0.031862487409483095,-2.149531467401065
10,6,partner_change,-0.26718127560817695,,0.032893173416559764,-2.1367316178262183
11,6,partner_election,0.18774158115322626,,0.49662263024405007,0.6800939588547432
0,9,const,-1.5856612840617743,,0.0021215033637943374,-3.0813766173377664
1,9,right,-0.5283216537328391,,0.0667935007655058,-1.8352259626707856
2,9,center,-0.7894958941298954,,0.000825872691411144,-3.355029579500213
3,9,left,-0.2678437361990439,,0.18393896215722094,-1.3297192165844662
4,9,years_inoffice,-0.04977136363128656,,0.3619481825210914,-0.9121110207717417
5,9,change,0.7394496941485367,,1.7040175103860495e-05,4.3233035562818465
6,9,election,-0.335748898067062,,0.18988460130922058,-1.3118855110530474
7,9,partner_right,1.9477707031717686,,0.0029497947489859843,2.980854892301764
8,9,partner_center,2.3261452309082635,,0.00031391141789125144,3.6172229212844944
9,9,partner_left,2.486028987128256,,0.00013401475104546476,3.8351250394801473
10,9,partner_years_inoffice,0.0164996893362552,,0.23919676786720787,1.1777569478000012
11,9,partner_change,-0.18660336890584567,,0.10819484363201558,-1.607917593254002
12,9,partner_election,-0.0791627207728472,,0.7514731968584265,-0.31679173153164114
0,10,const,0.22442781463107772,,0.9088665927312453,0.11449594417304206
1,10,right,1.6176809232205254e-16,,0.9703154326389982,0.037221565158364375
2,10,center,0.4509664762960029,,0.813764255550017,0.23563202820282111
3,10,left,1.5972725444313518e-16,,0.9157729663134333,0.1057852720882635
4,10,years_inoffice,0.13894678136143945,,0.000869537375392191,3.3392801187177596
5,10,change,-9.159719208946955e-16,,0.26066163360624267,-1.125436851423524
6,10,election,1.794696406774926,,2.7903321338974007e-07,5.17084049511853
7,10,partner_right,0.5689736868019424,,0.29225109835651114,1.0537263481068286
8,10,partner_center,0.32261174957982336,,0.5260308879671014,0.6342886502221784
9,10,partner_left,0.7742035349364083,,0.150038830993669,1.4404498870215217
10,10,partner_years_inoffice,-0.006551848828183241,,0.703641545990094,-0.38051328734265716
